"UserID","EmailAddress","FirstName","LastName","State","Department","IsManager","DateOfBirth","HireDate","Gender"
1000994,"Thomas.Wells@company.com","Thomas","Wells","PA","Marketing",0,1989-07-09,2013-07-02,"male"
1000995,"Gil.Bare@company.com","Gil","Bare","VA","Marketing",0,1978-01-11,2015-11-24,"male"
1000996,"Henry.Gregory@company.com","Henry","Gregory","VA","Finance",0,1978-02-16,2012-12-19,"male"
1000997,"Micheal.Bailey@company.com","Micheal","Bailey","MS","Operations",0,1997-11-30,2012-02-29,"male"
1000998,"Mary.Moy@company.com","Mary","Moy","IN","Operations",0,1998-09-18,2012-12-17,"female"
1000999,"Jose.Pena@company.com","Jose","Pena","NY","Finance",0,1993-07-08,2011-08-10,"male"
1001000,"Adrienne.Hoffman@company.com","Adrienne","Hoffman","MI","Operations",0,1972-01-13,2013-12-04,"female"
1001001,"Laura.Wilkes@company.com","Laura","Wilkes","NY","Operations",0,1993-10-26,2008-01-25,"female"
1001002,"Leon.Phillips@company.com","Leon","Phillips","KY","Marketing",0,1982-03-24,2013-07-05,"male"
1001003,"Amy.Ervin@company.com","Amy","Ervin","IL","Finance",0,1981-08-17,2014-12-29,"female"
1001004,"John.Whitney@company.com","John","Whitney","CO","Finance",0,1991-09-20,2006-05-11,"male"
1001005,"John.Lopez3@company.com","John","Lopez","VA","Marketing",0,1976-10-29,2015-01-05,"male"
1001006,"William.Luther@company.com","William","Luther","NY","Finance",0,1964-11-02,2012-07-28,"male"
1001007,"Mellisa.Lucero@company.com","Mellisa","Lucero","NY","Marketing",0,1985-03-23,2014-05-08,"female"
1001008,"Adriana.Evans@company.com","Adriana","Evans","CA","Finance",0,1967-08-21,2011-06-19,"female"
1001009,"Alvin.Bruni@company.com","Alvin","Bruni","SC","Marketing",0,1988-10-27,2010-06-29,"male"
1001010,"James.Cardoza@company.com","James","Cardoza","IL","Finance",0,1968-08-20,2015-12-06,"male"
1001011,"Andrew.Davis3@company.com","Andrew","Davis","IN","Marketing",0,1966-11-02,2017-02-18,"male"
1001012,"Quinton.Neace@company.com","Quinton","Neace","TX","Operations",0,1988-02-14,2002-05-15,"male"
1001013,"Pearline.Brown@company.com","Pearline","Brown","CA","Marketing",0,1975-09-24,2014-07-06,"female"
1001014,"Dolores.Julian@company.com","Dolores","Julian","IL","Operations",0,1987-09-21,2012-11-13,"female"
1001015,"Daniel.Gober@company.com","Daniel","Gober","MI","Marketing",0,1995-04-26,2009-07-25,"male"
1001016,"Edward.Contreras@company.com","Edward","Contreras","KS","Finance",0,1998-10-25,2016-03-03,"male"
1001017,"Gabriel.Snow@company.com","Gabriel","Snow","WY","Marketing",0,1965-03-28,2016-08-06,"female"
1001018,"Melissa.Michel@company.com","Melissa","Michel","NJ","Marketing",0,1986-03-23,2015-09-24,"female"
1001019,"Barbara.Mims@company.com","Barbara","Mims","WI","Finance",0,1996-11-30,2017-03-24,"female"
1001020,"Ralph.Branch@company.com","Ralph","Branch","IL","Finance",0,1995-06-02,2012-09-29,"male"
1001021,"Johnny.Young@company.com","Johnny","Young","VA","Operations",0,1998-03-20,2014-11-28,"male"
1001022,"Dorothy.Thompson@company.com","Dorothy","Thompson","NY","Finance",1,1988-03-22,2002-06-21,"female"
1001023,"Ernest.Smith@company.com","Ernest","Smith","MI","Marketing",0,1993-02-12,2008-12-18,"male"
1001024,"Sandra.McDermott2@company.com","Sandra","McDermott","MA","Marketing",1,1996-10-25,2014-07-22,"female"
1001025,"Albert.Brown2@company.com","Albert","Brown","FL","Operations",0,1980-03-24,2014-07-18,"male"
1001026,"Patrick.Ybarra@company.com","Patrick","Ybarra","NJ","Finance",0,1982-09-22,2015-05-22,"male"
1001027,"Jeffery.Girardi@company.com","Jeffery","Girardi","IL","Finance",0,1982-03-24,2014-06-22,"male"
1001028,"Shirley.Wilson2@company.com","Shirley","Wilson","TN","Finance",0,1956-11-04,2013-07-16,"female"
1001029,"Danyelle.Barrera@company.com","Danyelle","Barrera","WY","Operations",1,1990-07-09,2014-05-13,"female"
1001030,"Trey.Bensen@company.com","Trey","Bensen","VA","Finance",0,1970-08-20,2011-05-03,"male"
1001031,"Meaghan.Heinrich@company.com","Meaghan","Heinrich","FL","Finance",0,1994-06-02,2015-01-06,"female"
1001032,"Esther.Firestone@company.com","Esther","Firestone","CA","Marketing",1,1977-10-29,2012-12-16,"female"
1001033,"Randy.Paul@company.com","Randy","Paul","KY","Finance",0,1979-03-25,2009-02-01,"male"
1001034,"Susan.Robillard@company.com","Susan","Robillard","CA","Operations",0,1983-06-05,2006-09-24,"female"
1001035,"Lorenzo.Bryan@company.com","Lorenzo","Bryan","OH","Finance",0,1973-06-07,2012-04-11,"male"
1001036,"Walter.Hicks@company.com","Walter","Hicks","NY","Finance",0,1978-04-30,1999-10-30,"male"
1001037,"Nathaniel.Jones@company.com","Nathaniel","Jones","OH","Marketing",0,1987-03-23,2010-11-09,"male"
1001038,"Michael.Rogers2@company.com","Michael","Rogers","CA","Finance",0,1970-09-25,2005-12-29,"male"
1001039,"Raquel.Pollard@company.com","Raquel","Pollard","OH","Finance",0,1987-10-28,2014-10-14,"female"
1001040,"Hallie.Walker@company.com","Hallie","Walker","NC","Finance",0,1986-06-04,2013-07-07,"female"
1001041,"Eryn.Rawley@company.com","Eryn","Rawley","VA","Marketing",0,1992-12-01,2013-04-13,"female"
1001042,"David.Hernandez5@company.com","David","Hernandez","PA","Finance",0,1966-09-26,2013-12-03,"male"
1001043,"Marjorie.Mason@company.com","Marjorie","Mason","FL","Finance",1,1965-08-21,2009-03-08,"female"
1001044,"Andrew.Harris@company.com","Andrew","Harris","CA","Operations",0,1994-08-14,2016-04-19,"male"
1001045,"David.Silvey@company.com","David","Silvey","CT","Marketing",0,1989-08-15,2014-09-16,"male"
1001046,"Angela.Soto@company.com","Angela","Soto","VA","Operations",0,1986-12-03,2012-07-08,"female"
1001047,"Gretchen.Wilson@company.com","Gretchen","Wilson","MI","Marketing",0,1987-06-04,2009-01-16,"female"
1001048,"Marilyn.Grimes@company.com","Marilyn","Grimes","NY","Marketing",0,1989-07-09,2013-12-09,"female"
1001049,"Anne.Wiese@company.com","Anne","Wiese","FL","Marketing",0,1979-12-05,2005-08-15,"female"
1001050,"Charlie.Nelson@company.com","Charlie","Nelson","GA","Finance",0,1977-09-23,2011-09-24,"male"
1001051,"Randy.Leyva@company.com","Randy","Leyva","IL","Finance",0,1981-04-29,2004-10-21,"male"
1001052,"Sylvia.Briones@company.com","Sylvia","Briones","NY","Finance",0,1981-01-10,2009-07-14,"female"
1001053,"Robert.Valletta@company.com","Robert","Valletta","WI","Marketing",0,1985-10-27,2012-03-18,"male"
1001054,"Evelyn.Gregory@company.com","Evelyn","Gregory","IL","Finance",0,1977-09-23,2012-11-13,"female"
1001055,"Karen.Carman2@company.com","Karen","Carman","AL","Finance",1,1971-03-27,2016-01-09,"female"
1001056,"Curtis.Kimes@company.com","Curtis","Kimes","MA","Finance",0,1974-10-30,2013-12-12,"male"
1001057,"Crystal.Foster@company.com","Crystal","Foster","FL","Finance",0,1986-03-23,2015-01-15,"female"
1001058,"Raymond.Dodson@company.com","Raymond","Dodson","AZ","Finance",0,1970-05-02,2014-09-23,"male"
1001059,"Elizabeth.Bogart@company.com","Elizabeth","Bogart","IL","Marketing",0,1984-07-10,2012-11-08,"female"
1001060,"Katie.Loera@company.com","Katie","Loera","FL","Finance",0,1987-03-23,2013-11-11,"female"
1001061,"Thomas.Dvorak@company.com","Thomas","Dvorak","CT","Marketing",0,1992-02-13,2017-03-03,"male"
1001062,"Miguel.Powell@company.com","Miguel","Powell","CT","Finance",0,1979-12-05,2007-09-03,"male"
1001063,"Rhonda.Nelson@company.com","Rhonda","Nelson","IN","Finance",0,1987-01-09,2008-03-27,"female"
1001064,"Leonard.Sanchez@company.com","Leonard","Sanchez","MI","Operations",0,1979-10-29,2011-11-19,"male"
1001065,"John.Wolfe2@company.com","John","Wolfe","OH","Marketing",0,1999-02-11,2017-09-21,"male"
1001066,"Kenneth.Patrick@company.com","Kenneth","Patrick","MO","Finance",0,1986-10-28,2013-08-02,"male"
1001067,"April.Hinton@company.com","April","Hinton","FL","Finance",1,1977-08-18,2013-05-06,"female"
1001068,"John.Webb3@company.com","John","Webb","AZ","Finance",0,1973-02-17,2017-07-23,"male"
1001069,"Cora.Beam@company.com","Cora","Beam","KS","Marketing",0,1995-06-02,2009-08-31,"female"
1001070,"Anna.Ledford@company.com","Anna","Ledford","FL","Finance",0,1958-06-11,2012-12-10,"female"
1001071,"James.Diaz@company.com","James","Diaz","OK","Marketing",0,1980-10-28,2011-01-15,"male"
1001072,"Roy.Beach@company.com","Roy","Beach","IL","Finance",0,1989-07-09,2014-11-06,"male"
1001073,"Tiffany.Willard@company.com","Tiffany","Willard","ME","Operations",0,1997-09-18,2015-03-11,"female"
1001074,"Stephanie.Shaw@company.com","Stephanie","Shaw","DC","Finance",0,1995-03-21,2013-05-11,"female"
1001075,"Jeffery.Akers@company.com","Jeffery","Akers","NY","Marketing",0,1996-10-25,2011-01-24,"male"
1001076,"Terry.Flores@company.com","Terry","Flores","GA","Finance",0,1999-08-13,2013-11-11,"male"
1001077,"Richard.Martin4@company.com","Richard","Martin","NC","Operations",0,1977-01-11,2013-09-19,"male"
1001078,"Catherine.Sutton@company.com","Catherine","Sutton","CA","Finance",0,1975-01-12,2006-06-19,"female"
1001079,"Alexis.Sorenson@company.com","Alexis","Sorenson","IL","Finance",0,1999-03-20,2017-05-21,"male"
1001080,"Ernestine.Lederman@company.com","Ernestine","Lederman","CO","Marketing",0,1965-08-21,2013-01-18,"female"
1001081,"Beverly.Porter@company.com","Beverly","Porter","CA","Finance",0,1952-07-18,2012-02-05,"female"
1001082,"Calvin.Sink@company.com","Calvin","Sink","MA","Marketing",0,1995-01-07,2017-03-19,"male"
1001083,"Rodger.Williams@company.com","Rodger","Williams","FL","Marketing",0,1987-02-14,2002-04-14,"male"
1001084,"Stacy.Austin@company.com","Stacy","Austin","TX","Finance",0,1975-06-07,2014-11-05,"female"
1001085,"Michael.Rice3@company.com","Michael","Rice","TX","Finance",0,1970-05-02,2016-05-02,"male"
1001086,"Arthur.Schwartz@company.com","Arthur","Schwartz","FL","Finance",0,1987-04-28,2009-03-02,"male"
1001087,"Patrick.Thomas@company.com","Patrick","Thomas","FL","Marketing",0,1977-04-30,2010-05-18,"male"
1001088,"George.Pleas@company.com","George","Pleas","LA","Finance",0,1992-01-08,2013-02-09,"male"
1001089,"Justin.Hunt@company.com","Justin","Hunt","OH","Finance",0,1997-07-07,2016-07-04,"male"
1001090,"Sonya.Collette@company.com","Sonya","Collette","MN","Finance",0,1978-04-30,2010-01-25,"female"
1001091,"Billy.Casper@company.com","Billy","Casper","NC","Finance",0,1999-07-07,2013-10-05,"male"
1001092,"Robert.Brighton@company.com","Robert","Brighton","CA","Operations",0,1960-03-29,2009-08-10,"male"
1001093,"William.Morgan@company.com","William","Morgan","NV","Marketing",0,1996-03-20,2012-07-12,"male"
1001094,"Laveta.Hardy@company.com","Laveta","Hardy","WI","Finance",1,1990-09-20,2016-05-09,"female"
1001095,"Gregory.Garcia3@company.com","Gregory","Garcia","SC","Finance",0,1993-04-26,2007-07-26,"male"
1001096,"Sandra.Schild@company.com","Sandra","Schild","ME","Marketing",0,1971-09-25,2017-09-19,"female"
1001097,"Arthur.Santos@company.com","Arthur","Santos","IL","Operations",0,1989-09-20,2010-06-03,"male"
1001098,"Valerie.Palmer@company.com","Valerie","Palmer","CA","Marketing",0,1994-03-21,2011-08-20,"female"
1001099,"Dorothy.Lowry@company.com","Dorothy","Lowry","IA","Marketing",0,1976-12-05,2012-03-20,"female"
1001100,"Nancy.Brandenburg@company.com","Nancy","Brandenburg","CA","Marketing",0,1998-11-30,2013-12-18,"female"
1001101,"Shirley.McGraw@company.com","Shirley","McGraw","CA","Finance",1,1970-01-13,1998-02-01,"female"
1001102,"Ronald.Turner@company.com","Ronald","Turner","TN","Marketing",0,1995-06-02,2015-10-14,"male"
1001103,"James.Mitchell5@company.com","James","Mitchell","IL","Finance",0,1983-07-11,2016-10-20,"male"
1001104,"Helen.McGinnis@company.com","Helen","McGinnis","NJ","Finance",0,1993-08-14,2008-07-13,"female"
1001105,"Sherita.Floyd@company.com","Sherita","Floyd","TX","Finance",0,1994-02-12,2012-01-11,"female"
1001106,"Bernice.Snow@company.com","Bernice","Snow","MT","Operations",0,1981-01-10,2015-02-23,"female"
1001107,"Fannie.Thompson@company.com","Fannie","Thompson","NC","Marketing",0,1979-08-18,2016-07-05,"female"
1001108,"Jack.Baldwin@company.com","Jack","Baldwin","CA","Operations",0,1999-09-18,2013-12-17,"male"
1001109,"Gloria.Lyons@company.com","Gloria","Lyons","FL","Finance",1,1966-06-09,2011-03-03,"female"
1001110,"Harry.Quinn@company.com","Harry","Quinn","MS","Finance",0,1957-07-17,2015-01-10,"male"
1001111,"Johnnie.Little@company.com","Johnnie","Little","FL","Operations",0,1966-02-19,2017-03-02,"male"
1001112,"Christine.Stallard@company.com","Christine","Stallard","FL","Operations",0,1992-02-13,2013-02-08,"female"
1001113,"Jo.Murphy@company.com","Jo","Murphy","NC","Marketing",0,1982-03-24,2016-06-29,"female"
1001114,"Byron.Lynn@company.com","Byron","Lynn","MI","Operations",0,1971-08-20,2015-09-19,"male"
1001115,"Jesus.Amon@company.com","Jesus","Amon","IL","Finance",0,1985-04-28,2011-08-12,"male"
1001116,"Jason.Peterson@company.com","Jason","Peterson","IL","Finance",0,1996-10-25,2016-03-11,"male"
1001117,"Deborah.Vickers@company.com","Deborah","Vickers","OH","Operations",0,1992-02-13,2006-05-14,"female"
1001118,"Bryan.Brown@company.com","Bryan","Brown","IL","Finance",0,1980-08-17,2013-07-05,"male"
1001119,"Regenia.Wolf@company.com","Regenia","Wolf","LA","Operations",1,1957-05-05,2008-11-01,"female"
1001120,"Joseph.Griffen@company.com","Joseph","Griffen","NY","Operations",0,1988-07-09,2008-01-19,"male"
1001121,"James.Melville@company.com","James","Melville","NY","Operations",0,1988-04-27,2010-11-13,"male"
1001122,"Nadia.Person@company.com","Nadia","Person","PA","Marketing",0,1958-03-30,2014-07-07,"female"
1001123,"Gary.Marcellus@company.com","Gary","Marcellus","TX","Finance",0,1983-03-24,2016-04-16,"male"
1001124,"Leah.Mathis@company.com","Leah","Mathis","TN","Marketing",0,1976-07-12,2015-12-19,"female"
1001125,"Cindy.Tavera@company.com","Cindy","Tavera","TN","Finance",0,1992-12-01,2010-08-27,"female"
1001126,"Amber.Brown2@company.com","Amber","Brown","IN","Marketing",0,1972-03-26,2016-03-25,"female"
1001127,"Michael.Rice2@company.com","Michael","Rice","MN","Finance",1,1950-12-12,2013-03-14,"male"
1001128,"Angel.Stratton@company.com","Angel","Stratton","TX","Marketing",0,1969-01-13,2009-10-01,"male"
1001129,"Charles.Hawks@company.com","Charles","Hawks","SC","Marketing",0,1993-01-07,2017-08-28,"male"
1001130,"Rolland.Parker@company.com","Rolland","Parker","MN","Finance",0,1987-06-04,2009-02-26,"male"
1001131,"Theresa.Means@company.com","Theresa","Means","TX","Finance",0,1964-02-20,2008-03-13,"female"
1001132,"Judith.Lehner@company.com","Judith","Lehner","PA","Marketing",0,1970-02-18,2016-11-01,"female"
1001133,"Michael.Mims@company.com","Michael","Mims","LA","Operations",0,1982-03-24,2012-03-04,"male"
1001134,"Zachary.Greene@company.com","Zachary","Greene","TX","Operations",0,1960-07-16,2009-04-11,"male"
1001135,"Rosella.Barlow@company.com","Rosella","Barlow","IA","Marketing",0,1956-01-17,2016-05-20,"female"
1001136,"Terrance.Legaspi@company.com","Terrance","Legaspi","WY","Finance",0,1962-08-22,2016-06-08,"male"
1001137,"Rudy.Schoonover@company.com","Rudy","Schoonover","TX","Finance",0,1996-04-25,2012-07-17,"male"
1001138,"Dianne.Haupt@company.com","Dianne","Haupt","AZ","Finance",0,1982-06-05,2010-11-26,"female"
1001139,"Jose.Harmon@company.com","Jose","Harmon","KY","Marketing",0,1986-03-23,2010-02-23,"male"
1001140,"Pedro.Wheat@company.com","Pedro","Wheat","AZ","Marketing",0,1973-03-26,2014-12-29,"male"
1001141,"Aaron.Jones2@company.com","Aaron","Jones","OH","Marketing",0,1996-06-01,2010-08-31,"male"
1001142,"Jerry.Foster@company.com","Jerry","Foster","CA","Finance",0,1994-12-01,2016-12-12,"male"
1001143,"Lillian.Goins@company.com","Lillian","Goins","KS","Operations",0,1989-07-09,2017-02-16,"female"
1001144,"Wanda.Giese@company.com","Wanda","Giese","NH","Operations",0,1982-10-28,2008-02-01,"female"
1001145,"Carole.Pape@company.com","Carole","Pape","PA","Finance",0,1969-02-18,2016-05-27,"female"
1001146,"Ruben.Hobbs@company.com","Ruben","Hobbs","AR","Marketing",0,1995-09-19,2013-09-14,"male"
1001147,"Denise.Crosson@company.com","Denise","Crosson","UT","Finance",0,1977-12-05,2017-07-17,"female"
1001148,"Jose.Woodard@company.com","Jose","Woodard","VA","Finance",0,1951-08-24,2011-11-12,"male"
1001149,"Ryan.Wallace@company.com","Ryan","Wallace","OR","Operations",0,1986-06-04,2013-11-18,"male"
1001150,"Cindy.Franklin@company.com","Cindy","Franklin","NJ","Finance",0,1985-07-10,2011-10-30,"female"
1001151,"Margaret.Soliz@company.com","Margaret","Soliz","TX","Finance",0,1967-09-26,2009-07-25,"female"
1001152,"Chasity.Melendrez@company.com","Chasity","Melendrez","NC","Operations",0,1987-06-04,2006-04-13,"female"
1001153,"Kenneth.Wyman@company.com","Kenneth","Wyman","AZ","Finance",0,1995-06-02,2013-09-20,"male"
1001154,"Evelyn.Conway@company.com","Evelyn","Conway","ID","Marketing",0,1971-02-18,2009-01-17,"female"
1001155,"Sharon.Neil@company.com","Sharon","Neil","VA","Marketing",0,1994-10-26,2017-02-24,"female"
1001156,"Spencer.Elias@company.com","Spencer","Elias","NY","Operations",0,1950-05-07,2016-05-06,"male"
1001157,"Victoria.Montgomery@company.com","Victoria","Montgomery","CA","Finance",0,1985-07-10,2014-09-26,"female"
1001158,"Tayna.Adams@company.com","Tayna","Adams","NC","Finance",0,1979-06-06,2014-09-01,"female"
1001159,"Lionel.Torres@company.com","Lionel","Torres","WI","Operations",0,1974-06-07,2014-07-26,"male"
1001160,"Kenneth.Morgan@company.com","Kenneth","Morgan","CA","Finance",0,1961-02-20,2010-04-13,"male"
1001161,"Abe.Cooper@company.com","Abe","Cooper","MA","Finance",0,1991-08-15,2008-09-01,"male"
1001162,"Lidia.Stone@company.com","Lidia","Stone","MI","Operations",0,1972-01-13,2015-08-22,"female"
1001163,"Veronica.Duran@company.com","Veronica","Duran","RI","Marketing",0,1970-03-27,2006-04-18,"female"
1001164,"John.Luna2@company.com","John","Luna","CO","Operations",0,1988-03-22,2009-02-14,"male"
1001165,"Mable.Comacho@company.com","Mable","Comacho","NC","Finance",0,1997-08-13,2017-09-23,"female"
1001166,"Lynn.Miller2@company.com","Lynn","Miller","NE","Finance",0,1983-01-10,2010-04-17,"female"
1001167,"Eloise.Cooke@company.com","Eloise","Cooke","VA","Finance",0,1992-10-26,2011-06-23,"female"
1001168,"Jayne.Hernandez@company.com","Jayne","Hernandez","IL","Finance",0,1964-09-26,2011-09-15,"female"
1001169,"Kathleen.Cardwell@company.com","Kathleen","Cardwell","TX","Finance",0,1987-08-16,2013-02-25,"female"
1001170,"Candace.Pease@company.com","Candace","Pease","CA","Finance",0,1985-12-03,2011-07-24,"female"
1001171,"Emily.Villalobos@company.com","Emily","Villalobos","FL","Finance",0,1990-08-15,2016-01-30,"female"
1001172,"John.Oddo@company.com","John","Oddo","SC","Operations",0,1992-01-08,2016-09-13,"male"
1001173,"Linda.Williams7@company.com","Linda","Williams","DC","Marketing",0,1973-10-30,2012-01-04,"female"
1001174,"Christina.McCracken@company.com","Christina","McCracken","CA","Finance",0,1990-02-13,2009-05-25,"female"
1001175,"Leah.McCarthy@company.com","Leah","McCarthy","CA","Marketing",0,1968-11-01,2006-02-14,"female"
1001176,"Thomas.Cowger@company.com","Thomas","Cowger","GA","Operations",0,1984-02-15,2015-09-16,"male"
1001177,"Walter.Johnson@company.com","Walter","Johnson","TX","Finance",0,1968-06-08,2017-04-10,"male"
1001178,"Ezra.Daugherty@company.com","Ezra","Daugherty","NC","Finance",0,1989-02-13,2016-06-19,"male"
1001179,"Michael.Rogers@company.com","Michael","Rogers","TN","Operations",0,1993-01-07,2015-03-25,"male"
1001180,"Erica.Rice@company.com","Erica","Rice","MN","Finance",0,1990-12-02,2012-01-05,"female"
1001181,"Aaron.Pickard@company.com","Aaron","Pickard","WA","Marketing",0,1950-08-24,2013-06-02,"male"
1001182,"Nathaniel.Cunningham@company.com","Nathaniel","Cunningham","CA","Operations",0,1956-02-22,1996-11-15,"male"
1001183,"Glenda.Gormley@company.com","Glenda","Gormley","NY","Marketing",0,1983-12-04,2017-04-18,"female"
1001184,"Francis.Salcido@company.com","Francis","Salcido","IL","Finance",0,1995-06-02,2012-11-15,"male"
1001185,"Jay.Sizemore@company.com","Jay","Sizemore","PA","Marketing",0,1996-03-20,2010-06-19,"male"
1001186,"Aretha.Reilly@company.com","Aretha","Reilly","TX","Finance",0,1993-09-19,2015-01-29,"female"
1001187,"Michelle.Nettles@company.com","Michelle","Nettles","CA","Operations",1,1999-10-25,2015-02-10,"female"
1001188,"James.Bowden@company.com","James","Bowden","IA","Finance",0,1996-04-25,2014-03-12,"male"
1001189,"Darnell.Montgomery@company.com","Darnell","Montgomery","TX","Finance",0,1988-10-27,2009-06-30,"male"
1001190,"Nicole.Kimble@company.com","Nicole","Kimble","IL","Finance",0,1983-10-28,2016-07-27,"female"
1001191,"Grace.Smith@company.com","Grace","Smith","TX","Marketing",0,1986-06-04,2016-01-04,"female"
1001192,"Robin.Dever@company.com","Robin","Dever","PA","Finance",0,1996-11-30,2016-09-11,"male"
1001193,"Coy.Cross@company.com","Coy","Cross","NV","Operations",0,1979-01-11,2014-02-01,"male"
1001194,"Joseph.Clark2@company.com","Joseph","Clark","PA","Marketing",0,1988-06-03,2016-04-04,"male"
1001195,"Jack.Hobbs@company.com","Jack","Hobbs","PA","Marketing",0,1982-01-10,2012-01-27,"male"
1001196,"Guy.Bernardi@company.com","Guy","Bernardi","CA","Finance",0,1974-03-26,2013-06-25,"male"
1001197,"Minnie.Rossi@company.com","Minnie","Rossi","NJ","Operations",0,1997-10-25,2015-11-30,"female"
1001198,"Brandi.Wendling@company.com","Brandi","Wendling","TN","Marketing",0,1999-02-11,2014-08-29,"female"
1001199,"Crystal.Woods@company.com","Crystal","Woods","MN","Marketing",0,1975-12-06,2014-10-08,"female"
1001200,"Lewis.Maxwell@company.com","Lewis","Maxwell","NY","Finance",0,1987-09-21,2017-09-25,"male"
1001201,"Francis.Munson@company.com","Francis","Munson","NJ","Marketing",0,1997-01-06,2014-11-14,"female"
1001202,"Jill.Bever@company.com","Jill","Bever","FL","Marketing",0,1989-08-15,2016-06-06,"female"
1001203,"Amanda.Broach@company.com","Amanda","Broach","AZ","Marketing",0,1963-12-09,2013-07-16,"female"
1001204,"Robert.Ackles@company.com","Robert","Ackles","CO","Marketing",0,1981-07-11,2016-05-22,"male"
1001205,"James.Cray@company.com","James","Cray","WV","Finance",0,1999-04-25,2016-12-14,"male"
1001206,"Michelle.Christopher@company.com","Michelle","Christopher","IN","Marketing",0,1998-09-18,2014-05-05,"female"
1001207,"Albert.Starling@company.com","Albert","Starling","AR","Finance",0,1965-11-02,2008-03-15,"male"
1001208,"Lisa.Hebert@company.com","Lisa","Hebert","KS","Finance",0,1990-01-08,2017-02-28,"female"
1001209,"Peter.Cleaver@company.com","Peter","Cleaver","WV","Finance",0,1996-10-25,2012-02-07,"male"
1001210,"Jennifer.Jankowski@company.com","Jennifer","Jankowski","IA","Operations",0,1982-07-11,2011-04-19,"female"
1001211,"Maribel.Peabody@company.com","Maribel","Peabody","TX","Marketing",0,1976-03-25,2011-02-05,"female"
1001212,"Iola.King@company.com","Iola","King","FL","Operations",0,1983-03-24,2016-07-20,"female"
1001213,"Fern.Robbins@company.com","Fern","Robbins","TX","Operations",0,1981-08-17,2010-01-13,"female"
1001214,"Ted.Gunn@company.com","Ted","Gunn","MO","Finance",0,1994-09-19,2012-05-26,"male"
1001215,"Soledad.Dubose@company.com","Soledad","Dubose","ME","Finance",0,1977-12-05,2014-05-02,"female"
1001216,"Nathan.Utterback@company.com","Nathan","Utterback","MA","Finance",0,1978-02-16,2013-01-04,"male"
1001217,"John.Jackson12@company.com","John","Jackson","PA","Marketing",0,1997-09-18,2011-12-18,"male"
1001218,"Jerry.Davies@company.com","Jerry","Davies","FL","Finance",0,1992-03-21,2014-03-27,"male"
1001219,"Joseph.Carrillo@company.com","Joseph","Carrillo","NJ","Finance",1,1992-07-08,2015-09-06,"male"
1001220,"Teresa.May@company.com","Teresa","May","KS","Finance",0,1976-04-30,2015-08-04,"female"
1001221,"Clarence.Patterson@company.com","Clarence","Patterson","MD","Finance",0,1985-09-21,2017-06-22,"male"
1001222,"Rae.Mills@company.com","Rae","Mills","MI","Finance",0,1995-07-08,2010-01-28,"female"
1001223,"Chris.Leech@company.com","Chris","Leech","KY","Finance",0,1959-06-11,2016-04-18,"female"
1001224,"James.Baumbach@company.com","James","Baumbach","TX","Marketing",0,1985-10-27,2017-01-15,"male"
1001225,"Beth.Kimball@company.com","Beth","Kimball","IA","Finance",0,1994-12-01,2009-11-12,"female"
1001226,"Frederick.Moore@company.com","Frederick","Moore","CA","Finance",0,1990-08-15,2012-04-21,"male"
1001227,"Donna.Haley@company.com","Donna","Haley","CT","Finance",0,1988-09-20,2006-07-17,"female"
1001228,"Michelle.Vaughan@company.com","Michelle","Vaughan","MI","Finance",0,1994-09-19,2008-12-18,"female"
1001229,"Joseph.Moore@company.com","Joseph","Moore","IA","Finance",1,1993-02-12,2007-05-14,"male"
1001230,"Cheryl.Clark@company.com","Cheryl","Clark","GA","Marketing",0,1986-09-21,2013-04-04,"female"
1001231,"Kathleen.Tobin@company.com","Kathleen","Tobin","SC","Marketing",0,1955-03-31,2010-10-16,"female"
1001232,"Rosa.Wright2@company.com","Rosa","Wright","CT","Finance",0,1960-08-22,2008-11-23,"female"
1001233,"Gregorio.Blackwell@company.com","Gregorio","Blackwell","MI","Finance",0,1988-07-09,2015-08-18,"male"
1001234,"Lottie.Lopez@company.com","Lottie","Lopez","NJ","Operations",0,1999-04-25,2013-07-24,"female"
1001235,"Kori.Ruiz@company.com","Kori","Ruiz","FL","Finance",0,1997-07-07,2017-01-11,"female"
1001236,"Regina.Donahoe@company.com","Regina","Donahoe","NY","Finance",0,1972-10-31,2007-04-23,"female"
1001237,"Jill.Banks@company.com","Jill","Banks","IN","Finance",0,1978-03-25,2009-11-25,"female"
1001238,"Tanisha.Williams@company.com","Tanisha","Williams","TX","Operations",1,1956-03-30,2017-03-18,"female"
1001239,"Lauri.Meyer@company.com","Lauri","Meyer","OK","Marketing",0,1986-08-16,2016-06-29,"female"
1001240,"Palma.Morgan@company.com","Palma","Morgan","CA","Finance",0,1995-09-19,2014-12-14,"female"
1001241,"Cathy.Thorne@company.com","Cathy","Thorne","CT","Finance",0,1953-05-06,2014-02-18,"female"
1001242,"Millie.Stevenson@company.com","Millie","Stevenson","CT","Finance",0,1997-11-30,2017-03-29,"female"
1001243,"Anthony.Rowland@company.com","Anthony","Rowland","MA","Operations",0,1989-06-03,2015-09-26,"male"
1001244,"Brittany.Coleman@company.com","Brittany","Coleman","OH","Marketing",0,1964-12-08,2016-11-08,"female"
1001245,"Bernard.Waite@company.com","Bernard","Waite","TX","Marketing",0,1997-06-01,2013-12-03,"male"
1001246,"Samuel.Davis@company.com","Samuel","Davis","FL","Marketing",0,1984-07-10,2015-03-20,"male"
